С ностальгией вспоминаю только универ это особый мир по которому потом скучаешь .,3
Но опять же мир изменился …,5
Была в США в Washington DC и штате Вермонт как делегат программы « Открытый мир » по теме « Образование » .,6
Из той же оперы когда российский профессор в интернете на весь мир заявляет что он работает в Германии в университете при детальном же рассмотрении оказывается что он работает там на так называемом 1 - Евро джоб ( т . е . за 1 - Евро / Час ) .,4
В дыре в заводской общаге и мир их был ограничен этим .,5
Кстати стремящимся и мир стал помогать ( японец закодировал пьяницу - отца от алкоголя помог им культурно развиться пригласив в Японию гаишник обеспечил сопровождение дедуле в его экстрим - поездке когда тот прицепился альпинистским снаряжением к самосвалу ) .,5
Пойми Петя мир состоит из умных и глупых из сильных и слабых из тех кто может свою судьбу перевернуть и из тех кто плывет по течению .,5
Друзьям не отказывают и это правильно и поэтому крутится мир .,5
Это фильм о взрослении о прорыве в большой мир со школьной скамьи личности начиненной ненавистью к власти финансистов помноженной на страх бедности .,3
Так мир вернул мне часть свободы .,5
Все знают что сорить ? плохо но с завидным постоянством продолжают забивать мир отходами с длительным периодом полураспада .,5
Про тех кто « мир весь обойдет чтобы найти кого - то » .,5
Этот фильм — отдельный особый мир .,5
Тихонов не просто ходит молчит смотрит на небо он показывает внутренний мир своего героя в каждом движении чувствуется интеллигентность ум и чувство собственного достоинства .,3
Кино — это особый мир где выдумки и невероятные фантазии приветствуются .,3
Семнадцать мгновений … » — это целый мир существующий по ту сторону экрана .,3
Надо сразу : спасти мир .,5
Про « Войну и мир » Толстого есть фраза что девочки читают про мир и пропускают про войну а мальчики наоборот .,6
Про « Войну и мир » Толстого есть фраза что девочки читают про мир и пропускают про войну а мальчики наоборот .,1
Мне этот мир очень напоминает мир каких - то детских снов в которых голубое небо зеленая трава и всё хорошо ) ностальгия ),0
Мне этот мир очень напоминает мир каких - то детских снов в которых голубое небо зеленая трава и всё хорошо ) ностальгия ),0
Хе - хе ) скоро эта игра захватит мир ),0
Краткие содержания спасут мир ),5
Уравнительная цивилизация покрывающая мир надёжной выгодной и удобной сетью единообразного сервиса даёт слабину на рынках романских народов .,1
Наконец целый новый мир микроРНК или малых временных РНК ( small temporal RNA ) остававшийся не замеченным учёными в течение многих лет предстал перед нами в качестве широко распространённого и « обычного » регулятора генной активности в процессах развития и клеточной дифференцировки у высших организмов,0
Вы вместе с воинами Красной Армии до конца исполнили свой долг разгромили агрессора вернули народам Европы мир и свободу .,1
А всё - таки не проходит и года чтобы кактусовый мир не потрясла новая находка порой сенсационная .,3
Кто болел кто облучился кто погиб в катастрофе ? мир вашим душам наши дети !,0
Однако эта модель по мнению докладчика претерпела значительные изменения особенно - за последние полвека поскольку после распада СССР мир стал однополярным .,1
В частности мы вновь констатировали что справедливый и прочный мир на Ближнем Востоке реализация национальных чаяний палестинского народа возможны лишь при урегулировании арабо - израильского конфликта в соответствии с резолюциями 242 338 1397 и 1515 Совета Безопасности ООН и Мадридскими принципами .,1
В настоящее время мы обсуждаем с Генеральным секретариатом Организации вопросы связанные с проведением в Москве под патронатом ОИК конференции « Ислам мир развитие и борьба с терроризмом » .,1
В философском смысле можно ссылаться на онтологию как на определённую систему категорий являющихся следствием определённого взгляда на мир » .,3
Неформально онтология представляет собой некоторое описание взгляда на мир применительно к конкретной области интересов .,3
Это эксцентричный интеллектуальный мир но он забрасывает крючок тебе в душу .,3
Модель множества формализованных задач ТАУ ( « мир » задач ) представляется в виде,0
Возможно когда ребята освоят этот новый для себя вид резьбы и начнут вырезать фигуры знаменитых людей музей деревянных фигур в Спас - Клепиках прославится на весь мир как музей восковых фигур мадам Тюссо в Лондоне .,4
В качестве основных составляющих выделены минерально - сырьевые водные земельные лесные ресурсы и прочие ресурсы к которым относятся рыбные ресурсы животный мир запасы дикорастущих плодов и ягод рекреационные ресурсы .,3
Животный мир .,5
Животный мир Республики Бурятия богат и уникален .,3
Животный мир Республики Бурятия богат и уникален .,3
Тоже « Войну и мир » перечитывала ? вернее прочитала заново подумала что за бред я писала в сочинении .,6
А сейчас думаю что это книга о том как война взорвала привычный мир о несправедливости и князь Андрей ? ровесник ? уже не кажется таким благородным героем .,3
" чем дальше читаю тем больше ваш сын напоминает моего : - ) покупаем много справочной литературы : о странах и городах мира о футболе очень хорошо идут книги типа « 300 фактов которые вы не знали » " " 100 воин которые изменили мир » " " Что это и почему так устроено » . ",1
" Только в другой системе координат : под " " взглядом " " людей которые в силу своей болезни видят мир иначе . ",0
Юной практикантке этому агрессору в юбке удаётся внести смятение в маленький и вполне устоявшийся мир обитателей интерната удаётся расстроить взаимоотношения друзей начальников и подчинённых слепых и зрячих .,3
Умирающая мать ( Ширли Хендерсон ) боится что сын будет плохим опекуном и до последнего мгновения хочет забрать с собой Роберту в мир иной .,2
Показатели межрегиональной мобильности заметно ниже : у мужчин и женщин в возрасте 20 - 24 лет они достигли соответственно 14 47 и 14 33 % . Более высокие показатели миграционной активности молодёжи традиционно объясняются поиском места в жизни необходимостью получения образования и приобретения определённых профессиональных навыков желанием увидеть мир создать семью и т . д .,1
Научная серия : Международная миграция : Россия и современный мир .,4
" 64 с . ? ( Я вхожу в мир искусств ; N 4 ) ",2
" Я вхожу в мир искусств ; N 6 ) ",2
" Шкаф здесь как в булгаковском романе ? дверь в небытие откуда приходят в мир чтобы ожить на коротком балу спектакля персонажи " " Вишнёвого сада " " . ",2
А мир местечка из которого бежит в своих мечтах героиня театрален и поэтичен .,3
Старческая тривиальная мудрость наполняет её рассуждение о том что весь мир ? местечко Фрамполь и незачем бывать повсюду чтобы понять его законы .,4
Для ребёнка сказка ? волшебный мир где всё допустимо .,3
" Павловский даже сформулировал лозунг : " " Путин ? это прежде всего мир " " ? и добавил загадочно что " " мир " " в обоих смыслах слова . ) ",0
" Павловский даже сформулировал лозунг : " " Путин ? это прежде всего мир " " ? и добавил загадочно что " " мир " " в обоих смыслах слова . ) ",0
Пока вы читаете эти фразы ваш труд повторяет множество ваших двойников склонившихся над той же страницей распахнутой в других запредельных мирах о которых знать ничего не знают астрономы и которые обрисовывают в своих моделях учёные - космологи смыкающие науку с мистикой а наш мир ? с дуновением иного бытия .,3
Именно тогда мир оказался расколот на Макрокосм и Микрокосм .,5
" Представьте себе что толстовская " " Война и мир " " ? это один " " гипермир " " а каждое из слов мелькнувших на страницах романа ? одна вселенная подобная нашей . ",6
" А может быть весь наш мир ? это одна " " голографическая пластинка " " ? ",0
" Для этого надо ещё раз вдуматься в сравнение приведённое Хоукингом : " " Наш мир ? это голограмма " " . ",0
У Путина в Чечне мир Кремль дружит с чеченской администрацией отводит войска передаёт местным властям власть налоги бюджет и оружие .,1
И этот мир будет устанавливаться ещё прочнее после выборов когда у власти останутся лучшие друзья : Путин с олигархами в Кремле Кадыров со своими приятелями с гор ? в заново отстроенном новом здании администрации в Грозном .,5
Вы уже в таком возрасте когда надо на мир посмотреть и себя показать .,5
Ты должен посмотреть мир увидеть других слонов с хоботами .,5
Им смотрит на мир моллюск наутилус родич давно вымерших аммонитов .,5
Поэтому мир для наутилуса выглядит мрачно .,5
" Другой ? " " глаз пессимиста " " ? видел всё в чёрных тонах ; мир казался грубым изломанным резко очерченным . ",0
" Для обладателя такого органа зрения ? а именно он и называется " " глазом " " - окружающий мир становится ярким и отчётливым . ",3
" Подобная модель наглядно доказывает что как только первые примитивные организмы открыли саму возможность " " запечатлевать " " мир ? моментально копировать одним из своих органов расположение окружающих предметов и их форму ? тут же этот орган начал совершенствоваться пока не достиг высшей формы развития . ",3
Социальный мир можно рассматривать как множество теорий произведённых и усвоенных взаимодействующими людьми,0
" Так создаётся особого рода силовое поле теории : попавшие в него люди видят мир себя свои интересы через призму теории и действуют " " по прописям " " теории в том числе втягивают в поле теории других людей . ",3
Те кто попал в силовое поле теории видят мир в терминах и обозначениях теории приписывая предлагаемые ею названия ( номинации ) смыслы и значения всему что они воспринимают и не воспринимают того что теория не наделяет номинациями,0
Пусть их не знает научный мир зато их знает правительство .,5
" За " " мирный период " " 1996 ? 1999 годов население в целом осознало как славно " " пошутили " " над ним " " гуманисты " " " " правозащитники " " и т . п . устроившие в 1994 ? 1996 годах " " борьбу за мир " " . ",1
" Вероятно наиболее последовательно поддерживает преемственность " " Новый мир " " : на страницах журнала всегда можно найти рассказы и повести связанные с традицией консервативного " " почвенничества " " . ",6
" Впрочем именно " " Новый мир " " пытается преодолеть разрыв между традицией и современностью публикуя театральные кино - CD - и интернет - обзоры в которых кратко и емко рецензируются самые последние культурные события . ",6
" В рубриках " " Эхо " " " " Нация и мир " " освещаются вопросы геополитики межэтнических отношений культурного пространства . ",6
Например только в 2002 году в нашу парторганизацию пришли 33 молодых образованных квалифицированных кадров а в мир иной ушли 4 коммуниста .,2
Небольшая группа исследователей ( И . Вернер К . Годловский М . Б . Щукин и др . ) полагает что римская цивилизация не затронула славянский мир и в этой связи отрицает проживание славян в ареале провинциальноримских культур пшеворской и черняховской .,3
Вы все прекрасно знаете что славянский мир переживает ныне очень тяжёлую эпоху ? я назвал бы её славянской энтропией то есть « разбеганием » славян .,3
" Наш мир создан каким - то Достоевским только не столь гениальным как Фёдор Михайлович " " ? сказал он Одоевцевой . ",0
" Худой мир лучше доброй ссоры а Георгий Иванов называл их нынешние отношения " " худым миром " " . ",0
Тем более что всё это означало сближение с Адамовичем худой мир после столь долгой ссоры из - за того что Адамович вольно или невольно опорочил Георгия Иванова .,5
" И если когда - нибудь возможен для русских людей " " гражданский мир " " взаимное " " пожатие руки " " нравится это кому или не нравится ? пойдёт это мне кажется по цветаевской линии " " . ",1
Едва ли кто - либо из читателей сомневается в том что окружающий его мир трехмерный .,3
Там мир может быть совсем не похожим на наш …,5
" Это похоже на то как если бы лист бумаги ( двумерный мир ) мы согнули бы трубку тогда по одному измерению вдоль трубки " " бумажный мир " " мог бы быть неограниченно большим ( длинным ) а по другому ? свёрнутым в микроскопически малое колечко . ",3
" Это похоже на то как если бы лист бумаги ( двумерный мир ) мы согнули бы трубку тогда по одному измерению вдоль трубки " " бумажный мир " " мог бы быть неограниченно большим ( длинным ) а по другому ? свёрнутым в микроскопически малое колечко . ",3
М . : Весь мир 2003 .,4
Вплоть до Кеплера сфера Луны делила космос на две метафизически разнородные части : мир горний и мир дольный земную юдоль и жизнь вечную .,2
Вплоть до Кеплера сфера Луны делила космос на две метафизически разнородные части : мир горний и мир дольный земную юдоль и жизнь вечную .,2
Они во всем различны а во многом противоположны : и по материи по форме и по видам движений ? невидимая граница обозначенная Луной разделяла мир несовершенных ( прямолинейных преходящих насильственных ) движений от совершенных ( круговых вечных естественных ) .,2
" Раньше любое движение нисходило в мир извне от вращения " " примо мобиле " " . ",2
" Другой ? почти безнадёжно запутанный мир вычислений никак не сходящийся к " " фигурам светящимся в душе " " . ",0
" Выступая от лица гуманитариев против засилья математизированного " " здравого смысла " " Владимир Набоков в своё время констатировал что умозрительная сеть наброшенная на мир физикой срослась с ним ? из внешней стала внутренней . ",3
Две бледнолицые бельгийки Ким Клийстерс и Жюстин Энин - Арденн вот лучшее что смог выставить остальной теннисный мир против сестёр Уильямс .,4
Человек прошедший через войну хранит мир .,1
Увы в нашем Отечестве зачастую таланту воздают должное лишь тогда когда его обладатель уходит от нас в мир иной .,2
" Ещё в предыдущем своём романе " " Нам целый мир чужбина " " Александр Мелихов впервые заговорил о так называемой " " М - культуре " " . ",0
" Впрочем дотошный рассказчик - наблюдатель в самых разнообразных реакциях на " " минуты роковые " " стремится усмотреть и сформулировать общее : живущие в эпоху перемен люди бегут прочь от реальности подменяют действительный мир желаемым . ",3
Только преображённый чем - то дополненный а чего - то лишённый фантазией мир хоть отчасти становится для героев романа приемлемым и даже порой привлекательным .,3
" Или старая как мир головоломка : " " Почему в Париже Сена не горит ? ",0
Весь мир был охвачен горбиманией и я оказался даже не первым советским журналистом с которым Визенталь согласился переговорить .,4
Учитель биологии . Так как хрусталик роговица и стекловидное тело ? это собирающая линза то оптическая система глаза даёт перевёрнутое уменьшённое изображение и мир мы должны видеть перевёрнутым .,5
" Из - за острова на стрежень " " ? мир казачьей и разбойничьей вольницы ; " " Мой костёр в тумане светит … " " ? русская " " цыганщина " " ; " " Степь да степь кругом … " " ? дорога смерть одиночество и т . д . и т . п . ",0
Таким образом перебирая в застольном исполнении эти песни - формулы мы создаём цепочку символов за каждым из которых ? целый песенный мир т . е . пласт русского этнического менталитета .,3
" К середине 1970 - х Пиночет до основания разрушил " " старый мир " " и приступил к строительству нового призвав к руководству экономикой так называемых " " чикагских мальчиков " " - около 30 чилийцев - учеников Мильтона Фридмэна убеждённого сторонника идей свободного рынка который получил Нобелевскую премию за разработку своей монетаристской экономической теории . ",3
Просто необходимо спокойно и внимательно прочесть такую пьесу попытаться войти в её мир почувствовать её глубину .,3
В нашей профессии важно за словами драматурга увидеть некую другую реальность другой мир .,3
Почувствовать его полюбить а потом через пространство ритмы артистов попытаться этот невидимый мир сделать видимым воплотить его чтобы пьеса ожила задышала .,3
Она старательно выстраивает свой иллюзорный мир оберегает и сохраняет его .,3
И вдруг появляется человек которого Мавра когда - то любила она вспоминает свою первую любовь и её иллюзорный мир рушится .,3
Она безнадёжно устарела ? весь мир уже давно ездит на переднеприводных машинах .,4
Именно он ввёл меня в мир музыки благодаря ему я пошла совершенно другим путём в своей жизни .,2
Я влюбилась сразу и в Фонаря и в мир музыки .,2
На самом деле никто не в силах изменить мир сделать хороших людей плохими и наоборот .,5
Так и Греческий мир не вместился в Римскую державу : он переживёт Империю на много веков в форме Научного Интернационала европейцев .,5
Но очень много неясностей ? неясно как они соотносятся между собой как они соотносятся с другими тремя макросемьями и т . д . И кроме этого есть весь остальной мир ? осталась Америка в которой по теории Гринберга есть одна семья ? америндская но на самом деле этого никто не знает точно .,4
Образы и значения этих слов надо искать не там где возвеличился и пал Рим не там откуда финикийцы отправляли во все концы свои корабли не там где раздираемый противоречиями прощался со всем византийский мир а с того места куда 12 октября 1492 года открыв Новый Свет причалили испанские корабли .,1
М . : Весь мир 2003,6
Французская кухня и ресторанный бизнес ? мир крайне сложный и полный противоречий .,5
А оставить братков без защиты Боже упаси ? того и гляди мир перевернётся .,1
Наверное наш огромный мир не менее неисчерпаем чем геном чем электрон чем атом …,0
Легко разрушить мир но трудно его восстановить .,5
Вот только мир видимый им выглядит странно плоским .,5
Пёстрый мир,5
Этот мир придёт если в душе каждого человека будет царить Закон Создателя Его .,3
" Только с начала нового года на территории Марийского Заволжья обнаружена целая дюжина трупов тех кто отошёл в мир иной по " " пьяной " " причине . ",2
Традиционные линнеисты опасаются того что новая система внесёт в мир растений ещё больший беспорядок .,3
К ним например относятся информатизация Интернет рыночная система хозяйствования организация и управление транснациональными компаниями и т . д . Считать эти формы угрозами и вызовами ? значит объявить весь внешний по отношению к России мир угрозой .,5
" В блистательный и неповторимый город отметивший своё 300 - летие и поразивший весь мир своими " " Белыми ночами " " своей историей и красотой . ",4
Мы наконец приступаем к решению задачи которую весь цивилизованный мир уже решил .,4
" Именно она направляет любознательность малыша на постижение окружающей действительности порождает желание реально а не " " понарошку " " включиться в сложный мир взрослых . ",3
Первостепенное значение в физическом воспитании детей имеют всевозможные игры и состязания ведь мир ребёнка ? это прежде всего мир игры .,3
Первостепенное значение в физическом воспитании детей имеют всевозможные игры и состязания ведь мир ребёнка ? это прежде всего мир игры .,3
Кто же ещё так зорко видит мир и не только своими глазами но и глазами своих персонажей ?,0
" А вот США экономика которых наоборот даже поднялась на военных дрожжах чувствовали себя более комфортно и стали по сути дела единственным рынком сбыта для Jaguar Triumph или MG из вычурных салонов которых посмотревшие мир вчерашние вояки зычно горланили : " " Поцелуй меня детка я победил Японию ! " " ",4
Потому что в начале 80 - х западный мир столкнулся с польской проблемой .,5
" Новый мир " " 2001 №№ 9 ? 10 . ",6
Из образа шприца увиденного мельком на лестничной площадке выводится понятие наркомании которое вырастает в обобщение : люди не хотят видеть неприглядной реальности фактов и перевирают мир себе в удовольствие ? самоуслаждаются .,3
Этот амбивалентный мир не способен на реальные достижения он покачивается туда - сюда чем соблазняет одних на бездействие и гармоническое слияние с ним других ? на импульсивные непоследовательные движения .,3
Они сгружают программу - клиент устанавливают её на своём компьютере и соединяются с сайтом игры после чего браузер становится окном в придуманный разработчиками мир живущий на удалённом сервере .,3
Таким образом взрослые люди стали марионетками Карабаса Лукаса который впоследствии утащил в свою фантазию весь мир : и актёров и поклонников .,4
Школа резко сужает мир детской игры .,5
Посмотрите что творят шестилетние дети на переменах : они за пять минут успевают выстроить целый игровой мир .,3
На Западе лишь очень немногие знаменитые на весь мир университеты имеют возможность отбирать абитуриентов по их академическим достижениям .,4
" Однако " " основной вопрос философии " " получает своеобразное преломление во взглядах Витгенштейна на математику : сознание делается здесь частью бытия а мир идеальный ? частью мира материального . ",0
Есть мир состоящий из фактов и есть язык отражающий этот мир .,3
Есть мир состоящий из фактов и есть язык отражающий этот мир .,3
В значительном числе случаев их появление связано с тем что Витгенштейн мысленно создаёт некую малореальную или же совсем нереальную однако же логически допустимую ситуацию и тем самым ? с целью пояснения хода своих мыслей ? как бы переносит себя и читателя в воображаемый параллельный мир .,3
Атлантида : затерянный мир .,0
" То - то одна из черт поведения Печорина давно замеченная : он подслушивает подглядывает рассчитывает не довольствуясь обыкновенным течением событий ; он вмешивается в них переделывая данность и создавая другой мир поскольку ещё до того как осознаёт чувствует : в этом ему нечего делать . ",3
Иными словами человек брошен в абсолютно обезнадеженный мир ? таково открытие экзистенциальной философии толкующей о том как существовать в такой среде .,3
Адриана жившего в 76 - 138 годах н . э . называют одним из самых мудрых правителей Древнего Рима сумевшим обеспечить империи относительный мир и благополучие .,1
Спорт ? это мир,5
Ныне Хаген ? удивительный пример человека не меняющегося с возрастом : она по - прежнему эпатирует интервьюеров своим поведением и не перестаёт нести на весь мир ту чушь которая слетала с её уст лет десять - пятнадцать назад а музыка при этом не становится менее талантливой и дикой .,4
" Своими " " ирокезами " " татуировками и прочими попытками искусственно привнесённым уродством усилить эффект от естественного данного от природы они доказывали своим дерьмовым предкам что этот дерьмовый мир плавает по уши в дерьме и что туда ему и дорога . ",3
Да и идея того что весь мир ? дерьмо не выглядела здесь столь революционной .,5
" Войска Хиддинка удивили мир и создали новую историю " " . ",0
" Весь мир кажется жаждал её низвержения кроме ничтожных ( по меркам 18 - тысячной арены ) 5 тысяч американских болельщиков почти не слышимых в " " Conseco Fieldhouse " " : руки и рты у них заняты сэндвичами и поп - корном . ",4
Острота пережитого постепенно притупляется жизнь возвращается в прежнее русло глаза и уши начинают воспринимать окружающий мир .,3
После похорон весь мир в глазах ребёнка может окраситься в мрачные тона и будет казаться что жизнь никогда не вернётся в прежний ритм .,3
Но весь мир давно знает что важнее и престижнее Каннского кинофестиваля ничего нет в мире кино .,4
Пусть снимут трупы пусть весь мир узнает как нас здесь убивают !,4
" Её взгляд на мир уже порченный положительным знанием не признающим Бога предъявляет жёсткий счёт эпохе Гоголя эпохе очарований с которой не желает считаться неумолимый " " логарифм " " . ",3
Но времена когда мы открывали строительный западный мир давно минули : ведь это только для нас новинками были пластиковые трубы герметики структурные штукатурки и окна « Велюкс » а для всего цивилизованного мира это было привычной повседневностью .,5
